Year,Quarter,OriginCountry,DestinationCountry,Exports_During_The_Quarter
2021,1Q2021,Italy,Portugal,
2021,1Q2021,Italy,Romania,
2021,1Q2021,Italy,Slovakia,
2021,1Q2021,Italy,Slovenia,
2021,1Q2021,Italy,Spain,
2021,1Q2021,Italy,Switzerland,
2021,1Q2021,Italy,Turkey,
2021,1Q2021,Italy,United Kingdom,
2021,1Q2021,Italy Istat,Albania,
2021,1Q2021,Italy Istat,Algeria,
2021,1Q2021,Italy Istat,Australia,
2021,1Q2021,Italy Istat,Austria,
2021,1Q2021,Italy Istat,Bulgaria,
2021,1Q2021,Italy Istat,China,
2021,1Q2021,Italy Istat,Croatia,
2021,1Q2021,Italy Istat,Cuba,
2021,1Q2021,Italy Istat,Cyprus,
2021,1Q2021,Italy Istat,Czech Republic,
2021,1Q2021,Italy Istat,Ethiopia,
2021,1Q2021,Italy Istat,France,
2021,1Q2021,Italy Istat,Germany,
2021,1Q2021,Italy Istat,Greece,
2021,1Q2021,Italy Istat,Hungary,
2021,1Q2021,Italy Istat,Ireland,
2021,1Q2021,Italy Istat,Macedonia,
2021,1Q2021,Italy Istat,Malta,
2021,1Q2021,Italy Istat,Netherlands,
2021,1Q2021,Italy Istat,Pakistan,
2021,1Q2021,Italy Istat,Poland,
2021,1Q2021,Italy Istat,Portugal,
2021,1Q2021,Italy Istat,Romania,
2021,1Q2021,Italy Istat,Slovakia,
2021,1Q2021,Italy Istat,Slovenia,
2021,1Q2021,Italy Istat,Spain,
2021,1Q2021,Italy Istat,Switzerland,
2021,1Q2021,Italy Istat,Turkey,
2021,1Q2021,Italy Istat,United Kingdom,
2021,1Q2021,Japan,Bangladesh,
2021,1Q2021,Japan,Chile,
2021,1Q2021,Japan,China,
2021,1Q2021,Japan,Germany,
2021,1Q2021,Japan,India,
2021,1Q2021,Japan,Indonesia,
2021,1Q2021,Japan,"Korea, South",
2021,1Q2021,Japan,Malaysia,
2021,1Q2021,Japan,Mexico,
2021,1Q2021,Japan,Morocco,
2021,1Q2021,Japan,Philippines,
2021,1Q2021,Japan,Singapore,
2021,1Q2021,Japan,Taiwan,
2021,1Q2021,Japan,Thailand,
2021,1Q2021,Japan,United States,
2021,1Q2021,Japan,Vietnam,
2021,1Q2021,Kazakhstan,Tajikistan,
2021,1Q2021,Kenya,Burundi,
2021,1Q2021,Kenya,Ethiopia,
2021,1Q2021,Kenya,Malawi,
2021,1Q2021,Kenya,Tanzania,
2021,1Q2021,Kenya,Uganda,
2021,1Q2021,Latvia,Estonia,
2021,1Q2021,Latvia,Lithuania,
2021,1Q2021,Lithuania,Estonia,
2021,1Q2021,Lithuania,Germany,
2021,1Q2021,Lithuania,Latvia,
2021,1Q2021,Luxembourg,France,
2021,1Q2021,Macedonia,Kosovo,
2021,1Q2021,Malaysia,Australia,
2021,1Q2021,Malaysia,Brunei Darussalam,
2021,1Q2021,Malaysia,Cambodia,
2021,1Q2021,Malaysia,Hong Kong,
2021,1Q2021,Malaysia,Indonesia,
2021,1Q2021,Malaysia,"Korea, South",
2021,1Q2021,Malaysia,Maldives,
2021,1Q2021,Malaysia,Myanmar,
2021,1Q2021,Malaysia,Papua New Guinea,
2021,1Q2021,Malaysia,Singapore,
2021,1Q2021,Malaysia,Sri Lanka,
2021,1Q2021,Mexico,Guatemala,
2021,1Q2021,Mexico,United States,
2021,1Q2021,Morocco,Guinea,
2021,1Q2021,Morocco,Mauritania,
2021,1Q2021,Netherlands,Algeria,
2021,1Q2021,Netherlands,Austria,
2021,1Q2021,Netherlands,Barbados,
2021,1Q2021,Netherlands,Belgium,
2021,1Q2021,Netherlands,Bulgaria,
2021,1Q2021,Netherlands,Burkina Faso,
2021,1Q2021,Netherlands,Cameroon,
2021,1Q2021,Netherlands,Costa Rica,
2021,1Q2021,Netherlands,Cote d Ivoire,
2021,1Q2021,Netherlands,Croatia,
2021,1Q2021,Netherlands,Cyprus,
2021,1Q2021,Netherlands,Denmark,
2021,1Q2021,Netherlands,Dominican Republic,
2021,1Q2021,Netherlands,Estonia,
2021,1Q2021,Netherlands,EU Suppression,
2021,1Q2021,Netherlands,Finland,
2021,1Q2021,Netherlands,France,
2021,1Q2021,Netherlands,Gabon,
2021,1Q2021,Netherlands,Germany,
2021,1Q2021,Netherlands,Ghana,
2021,1Q2021,Netherlands,Greece,
2021,1Q2021,Netherlands,Guyana,
2021,1Q2021,Netherlands,Haiti,
2021,1Q2021,Netherlands,Honduras,
2021,1Q2021,Netherlands,Hungary,
2021,1Q2021,Netherlands,Iceland,
2021,1Q2021,Netherlands,Ireland,
2021,1Q2021,Netherlands,Israel,
2021,1Q2021,Netherlands,Italy,
2021,1Q2021,Netherlands,Kenya,
2021,1Q2021,Netherlands,Latvia,
2021,1Q2021,Netherlands,Liberia,
2021,1Q2021,Netherlands,Lithuania,
2021,1Q2021,Netherlands,Luxembourg,
2021,1Q2021,Netherlands,Mali,
2021,1Q2021,Netherlands,Malta,
2021,1Q2021,Netherlands,Morocco,
2021,1Q2021,Netherlands,Niger,
2021,1Q2021,Netherlands,Non-EU Suppression,
2021,1Q2021,Netherlands,Not Determin Extra EU Trade,
2021,1Q2021,Netherlands,Panama,
2021,1Q2021,Netherlands,Paraguay,
2021,1Q2021,Netherlands,Portugal,
2021,1Q2021,Netherlands,Romania,
2021,1Q2021,Netherlands,Saudi Arabia,
2021,1Q2021,Netherlands,Senegal,
2021,1Q2021,Netherlands,Sint Maarten,
2021,1Q2021,Netherlands,Slovakia,
2021,1Q2021,Netherlands,Slovenia,
2021,1Q2021,Netherlands,Spain,
2021,1Q2021,Netherlands,Suriname,
2021,1Q2021,Netherlands,Sweden,
2021,1Q2021,Netherlands,Togo,
2021,1Q2021,Netherlands,Trinidad & Tobago,
2021,1Q2021,Netherlands,Uganda,
2021,1Q2021,Netherlands,United Kingdom,
2021,1Q2021,New Zealand,Tonga,
2021,1Q2021,Peru,Chile,
2021,1Q2021,Peru,Panama,
2021,1Q2021,Peru,Trinidad & Tobago,
2021,1Q2021,Philippines,China,
2021,1Q2021,Philippines,India,
2021,1Q2021,Philippines,Malaysia,
2021,1Q2021,Philippines,Morocco,
2021,1Q2021,Philippines,Singapore,
2021,1Q2021,Philippines,Thailand,
2021,1Q2021,Poland,Algeria,
2021,1Q2021,Poland,Austria,
2021,1Q2021,Poland,Belgium,
2021,1Q2021,Poland,Czech Republic,
2021,1Q2021,Poland,France,
2021,1Q2021,Poland,Germany,
2021,1Q2021,Poland,Hungary,
2021,1Q2021,Poland,Israel,
2021,1Q2021,Poland,Italy,
2021,1Q2021,Poland,Lithuania,
2021,1Q2021,Poland,Morocco,
2021,1Q2021,Poland,Netherlands,
2021,1Q2021,Poland,Romania,
2021,1Q2021,Poland,Russia,
2021,1Q2021,Poland,Slovakia,
2021,1Q2021,Poland,Spain,
2021,1Q2021,Poland,Ukraine,
2021,1Q2021,Poland,United Kingdom,
2021,1Q2021,Poland,United States,
2021,1Q2021,Poland (Customs),Algeria,
2021,1Q2021,Poland (Customs),Austria,
2021,1Q2021,Poland (Customs),Belgium,
2021,1Q2021,Poland (Customs),Czech Republic,
2021,1Q2021,Poland (Customs),France,
2021,1Q2021,Poland (Customs),Germany,
2021,1Q2021,Poland (Customs),Hungary,
2021,1Q2021,Poland (Customs),Israel,
2021,1Q2021,Poland (Customs),Italy,
2021,1Q2021,Poland (Customs),Lithuania,
2021,1Q2021,Poland (Customs),Morocco,
2021,1Q2021,Poland (Customs),Netherlands,
2021,1Q2021,Poland (Customs),Romania,
2021,1Q2021,Poland (Customs),Russia,
2021,1Q2021,Poland (Customs),Slovakia,
2021,1Q2021,Poland (Customs),Spain,
2021,1Q2021,Poland (Customs),Ukraine,
2021,1Q2021,Poland (Customs),United Kingdom,
2021,1Q2021,Poland (Customs),United States,
2021,1Q2021,Portugal,Angola,
2021,1Q2021,Portugal,Ireland,
2021,1Q2021,Portugal,Spain,
2021,1Q2021,Qatar,Japan,
2021,1Q2021,Qatar,Singapore,
2021,1Q2021,Qatar,Switzerland,
2021,1Q2021,Qatar,United Arab Emirates,
2021,1Q2021,Romania,Hungary,
2021,1Q2021,Russia,Armenia,
2021,1Q2021,Russia,Azerbaijan,
2021,1Q2021,Russia,Belarus,
2021,1Q2021,Russia,Germany,
2021,1Q2021,Russia,Kazakhstan,
2021,1Q2021,Russia,Kyrgyzstan,
2021,1Q2021,Russia,Lithuania,
2021,1Q2021,Russia,Moldova,
2021,1Q2021,Russia,Mongolia,
2021,1Q2021,Russia,Ukraine,
2021,1Q2021,Russia,Uzbekistan,
2021,1Q2021,Serbia,Bosnia & Herzegovina,
2021,1Q2021,Serbia,Bulgaria,
2021,1Q2021,Serbia,Greece,
2021,1Q2021,Serbia,Montenegro,
2021,1Q2021,Serbia,Romania,
2021,1Q2021,Serbia,Slovenia,
2021,1Q2021,Singapore,Cambodia,
2021,1Q2021,Singapore,"Korea, South",
2021,1Q2021,Singapore,Malaysia,
2021,1Q2021,Singapore,Myanmar,
2021,1Q2021,Singapore,Philippines,
2021,1Q2021,Singapore,Taiwan,
2021,1Q2021,Singapore,Thailand,
2021,1Q2021,Singapore,Vietnam,
2021,1Q2021,Slovakia,Austria,
2021,1Q2021,Slovakia,Bulgaria,
2021,1Q2021,Slovakia,Czech Republic,
2021,1Q2021,Slovakia,Hungary,
2021,1Q2021,Slovakia,Slovenia,
2021,1Q2021,Slovenia,Austria,
2021,1Q2021,Slovenia,Bosnia & Herzegovina,
2021,1Q2021,Slovenia,Croatia,
2021,1Q2021,Slovenia,Serbia,
2021,1Q2021,South Africa,Benin,
2021,1Q2021,South Africa,Botswana,
2021,1Q2021,South Africa,"Congo, Dem. Rep.",
2021,1Q2021,South Africa,Lesotho,
2021,1Q2021,South Africa,Malawi,
2021,1Q2021,South Africa,Mauritius,
2021,1Q2021,South Africa,Mozambique,
2021,1Q2021,South Africa,Namibia,
2021,1Q2021,South Africa,Swaziland,
2021,1Q2021,South Africa,Zambia,
2021,1Q2021,South Africa,Zimbabwe,
2021,1Q2021,South Korea,Brazil,
2021,1Q2021,South Korea,Chile,
2021,1Q2021,South Korea,China,
2021,1Q2021,South Korea,Ghana,
2021,1Q2021,South Korea,India,
2021,1Q2021,South Korea,Indonesia,
2021,1Q2021,South Korea,Israel,
2021,1Q2021,South Korea,Japan,
2021,1Q2021,South Korea,Malaysia,
2021,1Q2021,South Korea,Mexico,
2021,1Q2021,South Korea,Morocco,
2021,1Q2021,South Korea,Pakistan,
2021,1Q2021,South Korea,Philippines,
2021,1Q2021,South Korea,Singapore,
2021,1Q2021,South Korea,Taiwan,
2021,1Q2021,South Korea,Thailand,
2021,1Q2021,South Korea,Turkey,
2021,1Q2021,South Korea,Uzbekistan,
2021,1Q2021,South Korea,Vietnam,
2021,1Q2021,Spain,Algeria,
2021,1Q2021,Spain,Andorra,
2021,1Q2021,Spain,Armenia,
2021,1Q2021,Spain,Belgium,
2021,1Q2021,Spain,Brazil,
2021,1Q2021,Spain,Bulgaria,
2021,1Q2021,Spain,Chile,
2021,1Q2021,Spain,China,
2021,1Q2021,Spain,Colombia,
2021,1Q2021,Spain,Cote d Ivoire,
2021,1Q2021,Spain,Cuba,
2021,1Q2021,Spain,Czech Republic,
2021,1Q2021,Spain,Denmark,
2021,1Q2021,Spain,Ecuador,
2021,1Q2021,Spain,Egypt,
2021,1Q2021,Spain,France,
2021,1Q2021,Spain,Germany,
2021,1Q2021,Spain,Ghana,
2021,1Q2021,Spain,Greece,
2021,1Q2021,Spain,Guinea,
2021,1Q2021,Spain,Hungary,
2021,1Q2021,Spain,Iran,
2021,1Q2021,Spain,Ireland,
2021,1Q2021,Spain,Italy,
2021,1Q2021,Spain,Jordan,
2021,1Q2021,Spain,Latvia,
2021,1Q2021,Spain,Libya,
2021,1Q2021,Spain,Malta,
2021,1Q2021,Spain,Mauritania,
2021,1Q2021,Spain,Melilla,
2021,1Q2021,Spain,Morocco,
2021,1Q2021,Spain,Netherlands,
2021,1Q2021,Spain,Niger,
2021,1Q2021,Spain,Philippines,
2021,1Q2021,Spain,Portugal,
2021,1Q2021,Spain,Romania,
2021,1Q2021,Spain,Russia,
2021,1Q2021,Spain,Saudi Arabia,
2021,1Q2021,Spain,Senegal,
2021,1Q2021,Spain,Serbia,
2021,1Q2021,Spain,Slovakia,
2021,1Q2021,Spain,Sweden,
2021,1Q2021,Spain,Switzerland,
2021,1Q2021,Spain,Taiwan,
2021,1Q2021,Spain,Thailand,
2021,1Q2021,Spain,Tunisia,
2021,1Q2021,Spain,Turkey,
2021,1Q2021,Spain,United Kingdom,
2021,1Q2021,Spain,United States,
2021,1Q2021,Spain (Customs),Algeria,
2021,1Q2021,Spain (Customs),Andorra,
2021,1Q2021,Spain (Customs),Armenia,
2021,1Q2021,Spain (Customs),Belgium,
2021,1Q2021,Spain (Customs),Brazil,
2021,1Q2021,Spain (Customs),Bulgaria,
2021,1Q2021,Spain (Customs),Chile,
2021,1Q2021,Spain (Customs),China,
2021,1Q2021,Spain (Customs),Colombia,
2021,1Q2021,Spain (Customs),Cote d Ivoire,
2021,1Q2021,Spain (Customs),Cuba,
2021,1Q2021,Spain (Customs),Czech Republic,
2021,1Q2021,Spain (Customs),Denmark,
2021,1Q2021,Spain (Customs),Ecuador,
2021,1Q2021,Spain (Customs),Egypt,
2021,1Q2021,Spain (Customs),France,
2021,1Q2021,Spain (Customs),Germany,
2021,1Q2021,Spain (Customs),Ghana,
2021,1Q2021,Spain (Customs),Great Britain,
2021,1Q2021,Spain (Customs),Greece,
2021,1Q2021,Spain (Customs),Guinea,
2021,1Q2021,Spain (Customs),Hungary,
2021,1Q2021,Spain (Customs),Iran,
2021,1Q2021,Spain (Customs),Ireland,
2021,1Q2021,Spain (Customs),Italy,
2021,1Q2021,Spain (Customs),Jordan,
2021,1Q2021,Spain (Customs),Libya,
2021,1Q2021,Spain (Customs),Morocco,
2021,1Q2021,Spain (Customs),Netherlands,
2021,1Q2021,Spain (Customs),Niger,
2021,1Q2021,Spain (Customs),Philippines,
2021,1Q2021,Spain (Customs),Portugal,
2021,1Q2021,Spain (Customs),Romania,
2021,1Q2021,Spain (Customs),Russia,
2021,1Q2021,Spain (Customs),Saudi Arabia,
2021,1Q2021,Spain (Customs),Senegal,
2021,1Q2021,Spain (Customs),Serbia,
2021,1Q2021,Spain (Customs),Slovakia,
2021,1Q2021,Spain (Customs),Sweden,
2021,1Q2021,Spain (Customs),Switzerland,
2021,1Q2021,Spain (Customs),Taiwan,
2021,1Q2021,Spain (Customs),Thailand,
2021,1Q2021,Spain (Customs),Tunisia,
2021,1Q2021,Spain (Customs),Turkey,
2021,1Q2021,Spain (Customs),United States,
2021,1Q2021,Sweden,Belgium,
2021,1Q2021,Sweden,Denmark,
2021,1Q2021,Sweden,Finland,
2021,1Q2021,Sweden,Morocco,
2021,1Q2021,Sweden,Norway,
2021,1Q2021,Sweden,United Kingdom,
2021,1Q2021,Switzerland,Austria,
2021,1Q2021,Switzerland,Belgium,
2021,1Q2021,Switzerland,France,
2021,1Q2021,Switzerland,Germany,
2021,1Q2021,Switzerland,Hungary,
2021,1Q2021,Switzerland,United Kingdom,
2021,1Q2021,Switzerland,United States,
2021,1Q2021,Taiwan,China,
2021,1Q2021,Taiwan,India,
2021,1Q2021,Taiwan,Indonesia,
2021,1Q2021,Taiwan,Ireland,
2021,1Q2021,Taiwan,Israel,
2021,1Q2021,Taiwan,Japan,
2021,1Q2021,Taiwan,"Korea, South",
2021,1Q2021,Taiwan,Malaysia,
2021,1Q2021,Taiwan,Netherlands,
2021,1Q2021,Taiwan,Philippines,
2021,1Q2021,Taiwan,Singapore,
2021,1Q2021,Taiwan,Thailand,
2021,1Q2021,Taiwan,United States,
2021,1Q2021,Taiwan,Vietnam,
2021,1Q2021,Thailand,Argentina,
2021,1Q2021,Thailand,Australia,
2021,1Q2021,Thailand,Cambodia,
2021,1Q2021,Thailand,Hong Kong,
2021,1Q2021,Thailand,Indonesia,
2021,1Q2021,Thailand,Japan,
2021,1Q2021,Thailand,"Korea, South",
2021,1Q2021,Thailand,Laos,
2021,1Q2021,Thailand,Malaysia,
2021,1Q2021,Thailand,Myanmar,
2021,1Q2021,Thailand,Philippines,
2021,1Q2021,Thailand,Vietnam,
2021,1Q2021,Turkey,Azerbaijan,
2021,1Q2021,Turkey,Ethiopia,
2021,1Q2021,Turkey,Iraq,
2021,1Q2021,Turkey,Turk. Rep. of N. Cyprus,
2021,1Q2021,United Kingdom HMRC,Algeria,
2021,1Q2021,United Kingdom HMRC,Belgium,
2021,1Q2021,United Kingdom HMRC,Equatorial Guinea,
2021,1Q2021,United Kingdom HMRC,Estonia,
2021,1Q2021,United Kingdom HMRC,France,
2021,1Q2021,United Kingdom HMRC,Germany,
2021,1Q2021,United Kingdom HMRC,Greece,
2021,1Q2021,United Kingdom HMRC,Hong Kong,
2021,1Q2021,United Kingdom HMRC,Ireland,
2021,1Q2021,United Kingdom HMRC,Israel,
2021,1Q2021,United Kingdom HMRC,Libya,
2021,1Q2021,United Kingdom HMRC,Netherlands,
2021,1Q2021,United Kingdom HMRC,Spain,
2021,1Q2021,United Kingdom HMRC,Sweden,
2021,1Q2021,United Kingdom HMRC,Vietnam,
2021,1Q2021,United States,Australia,
2021,1Q2021,United States,Bahamas,
2021,1Q2021,United States,Bermuda,
2021,1Q2021,United States,Canada,
2021,1Q2021,United States,China,
2021,1Q2021,United States,Colombia,
2021,1Q2021,United States,Dominican Republic,
2021,1Q2021,United States,El Salvador,
2021,1Q2021,United States,Germany,
2021,1Q2021,United States,Grenada,
2021,1Q2021,United States,Hong Kong,
2021,1Q2021,United States,Iceland,
2021,1Q2021,United States,Israel,
2021,1Q2021,United States,Jamaica,
2021,1Q2021,United States,Japan,
2021,1Q2021,United States,"Korea, South",
2021,1Q2021,United States,Mexico,
2021,1Q2021,United States,Micronesia (Federated States of),
2021,1Q2021,United States,Netherlands,
2021,1Q2021,United States,Philippines,
2021,1Q2021,United States,Saudi Arabia,
2021,1Q2021,United States,Singapore,
2021,1Q2021,United States,Sint Maarten,
2021,1Q2021,United States,Suriname,
2021,1Q2021,United States,Taiwan,
2021,1Q2021,United States,Trinidad & Tobago,
2021,1Q2021,United States,United Kingdom,
2021,1Q2021,United States (CIF),Australia,
2021,1Q2021,United States (CIF),Bahamas,
2021,1Q2021,United States (CIF),Bermuda,
2021,1Q2021,United States (CIF),Canada,
2021,1Q2021,United States (CIF),China,
2021,1Q2021,United States (CIF),Colombia,
2021,1Q2021,United States (CIF),Dominican Republic,
2021,1Q2021,United States (CIF),El Salvador,
2021,1Q2021,United States (CIF),Germany,
2021,1Q2021,United States (CIF),Grenada,
2021,1Q2021,United States (CIF),Hong Kong,
2021,1Q2021,United States (CIF),Iceland,
2021,1Q2021,United States (CIF),Israel,
2021,1Q2021,United States (CIF),Jamaica,
2021,1Q2021,United States (CIF),Japan,
2021,1Q2021,United States (CIF),"Korea, South",
2021,1Q2021,United States (CIF),Mexico,
2021,1Q2021,United States (CIF),Micronesia (Federated States of),
2021,1Q2021,United States (CIF),Netherlands,
2021,1Q2021,United States (CIF),Philippines,
2021,1Q2021,United States (CIF),Saudi Arabia,
2021,1Q2021,United States (CIF),Singapore,
2021,1Q2021,United States (CIF),Sint Maarten,
2021,1Q2021,United States (CIF),Suriname,
2021,1Q2021,United States (CIF),Taiwan,
2021,1Q2021,United States (CIF),Trinidad & Tobago,
2021,1Q2021,United States (CIF),United Kingdom,
2021,1Q2021,United States (Consumption/Domestic),Australia,
2021,1Q2021,United States (Consumption/Domestic),Bahamas,
2021,1Q2021,United States (Consumption/Domestic),Bermuda,
2021,1Q2021,United States (Consumption/Domestic),Canada,
2021,1Q2021,United States (Consumption/Domestic),China,
2021,1Q2021,United States (Consumption/Domestic),Colombia,
2021,1Q2021,United States (Consumption/Domestic),Dominican Republic,
2021,1Q2021,United States (Consumption/Domestic),El Salvador,
2021,1Q2021,United States (Consumption/Domestic),Germany,
2021,1Q2021,United States (Consumption/Domestic),Grenada,
2021,1Q2021,United States (Consumption/Domestic),Hong Kong,
2021,1Q2021,United States (Consumption/Domestic),Iceland,
2021,1Q2021,United States (Consumption/Domestic),Israel,
2021,1Q2021,United States (Consumption/Domestic),Jamaica,
2021,1Q2021,United States (Consumption/Domestic),Japan,
2021,1Q2021,United States (Consumption/Domestic),"Korea, South",
2021,1Q2021,United States (Consumption/Domestic),Mexico,
2021,1Q2021,United States (Consumption/Domestic),Micronesia (Federated States of),
2021,1Q2021,United States (Consumption/Domestic),Netherlands,
2021,1Q2021,United States (Consumption/Domestic),Philippines,
2021,1Q2021,United States (Consumption/Domestic),Saudi Arabia,
2021,1Q2021,United States (Consumption/Domestic),Singapore,
2021,1Q2021,United States (Consumption/Domestic),Sint Maarten,
2021,1Q2021,United States (Consumption/Domestic),Suriname,
2021,1Q2021,United States (Consumption/Domestic),Taiwan,
2021,1Q2021,United States (Consumption/Domestic),Trinidad & Tobago,
2021,1Q2021,United States (Consumption/Domestic),United Kingdom,
2021,1Q2021,United States (HS 8),Australia,
2021,1Q2021,United States (HS 8),Bahamas,
2021,1Q2021,United States (HS 8),Bermuda,
2021,1Q2021,United States (HS 8),Canada,
2021,1Q2021,United States (HS 8),China,
2021,1Q2021,United States (HS 8),Colombia,
2021,1Q2021,United States (HS 8),Dominican Republic,
2021,1Q2021,United States (HS 8),El Salvador,
2021,1Q2021,United States (HS 8),Germany,
2021,1Q2021,United States (HS 8),Grenada,
2021,1Q2021,United States (HS 8),Hong Kong,
2021,1Q2021,United States (HS 8),Iceland,
2021,1Q2021,United States (HS 8),Israel,
2021,1Q2021,United States (HS 8),Jamaica,
2021,1Q2021,United States (HS 8),Japan,
2021,1Q2021,United States (HS 8),"Korea, South",
2021,1Q2021,United States (HS 8),Mexico,
2021,1Q2021,United States (HS 8),Micronesia (Federated States of),
2021,1Q2021,United States (HS 8),Netherlands,
2021,1Q2021,United States (HS 8),Philippines,
2021,1Q2021,United States (HS 8),Saudi Arabia,
2021,1Q2021,United States (HS 8),Singapore,
2021,1Q2021,United States (HS 8),Sint Maarten,
2021,1Q2021,United States (HS 8),Suriname,
2021,1Q2021,United States (HS 8),Taiwan,
2021,1Q2021,United States (HS 8),Trinidad & Tobago,
2021,1Q2021,United States (HS 8),United Kingdom,
2021,1Q2021,Uruguay,Punta Pereira (Uruguay),
2021,1Q2021,Uruguay,Rio Negro (Uruguay),
2021,1Q2021,Vietnam (BOL),Cambodia,
2021,1Q2021,Vietnam (BOL),China,
2021,1Q2021,Vietnam (BOL),Laos,
2021,2Q2021,Belarus,Estonia,
2021,2Q2021,Belarus,Latvia,
2021,2Q2021,Belarus,Lithuania,
2021,2Q2021,Belarus,Russia,
2021,2Q2021,Belgium,Australia,
2021,2Q2021,Belgium,Austria,
2021,2Q2021,Belgium,Belarus,
2021,2Q2021,Belgium,Burkina Faso,
2021,2Q2021,Belgium,Cameroon,
2021,2Q2021,Belgium,Cote d Ivoire,
2021,2Q2021,Belgium,Czech Republic,
2021,2Q2021,Belgium,Denmark,
2021,2Q2021,Belgium,France,
2021,2Q2021,Belgium,Gambia,
2021,2Q2021,Belgium,Germany,
2021,2Q2021,Belgium,Ghana,
2021,2Q2021,Belgium,Greece,
2021,2Q2021,Belgium,Hong Kong,
2021,2Q2021,Belgium,Hungary,
2021,2Q2021,Belgium,India,
2021,2Q2021,Belgium,Ireland,
2021,2Q2021,Belgium,Italy,
2021,2Q2021,Belgium,"Korea, South",
2021,2Q2021,Belgium,Latvia,
2021,2Q2021,Belgium,Lebanon,
2021,2Q2021,Belgium,Lithuania,
2021,2Q2021,Belgium,Luxembourg,
2021,2Q2021,Belgium,Malaysia,
2021,2Q2021,Belgium,Morocco,
2021,2Q2021,Belgium,Netherlands,
2021,2Q2021,Belgium,New Zealand,
2021,2Q2021,Belgium,Poland,
2021,2Q2021,Belgium,Portugal,
2021,2Q2021,Belgium,Romania,
2021,2Q2021,Belgium,Singapore,
2021,2Q2021,Belgium,Spain,
2021,2Q2021,Belgium,Sweden,
2021,2Q2021,Belgium,Switzerland,
2021,2Q2021,Belgium,Taiwan,
2021,2Q2021,Belgium,Tanzania,
2021,2Q2021,Belgium,Thailand,
2021,2Q2021,Belgium,Togo,
2021,2Q2021,Belgium,Turkey,
2021,2Q2021,Belgium,Uganda,
2021,2Q2021,Belgium,United Kingdom,
2021,2Q2021,Belgium,United States,
2021,2Q2021,Brazil,Hong Kong,
2021,2Q2021,Brazil,Liberia,
2021,2Q2021,Brazil,Marshall Islands,
2021,2Q2021,Brazil,Paraguay,
2021,2Q2021,Bulgaria,Cyprus,
2021,2Q2021,Bulgaria,Greece,
2021,2Q2021,Bulgaria,Macedonia,
2021,2Q2021,Bulgaria,Romania,
2021,2Q2021,Bulgaria,Serbia,
2021,2Q2021,Bulgaria,Turkey,
2021,2Q2021,Canada,France,
2021,2Q2021,Canada,Netherlands,
2021,2Q2021,Canada,South Africa,
2021,2Q2021,Canada,United States,
2021,2Q2021,Chile,Bolivia,
2021,2Q2021,Chile,Germany,
2021,2Q2021,China,Angola,
2021,2Q2021,China,Brazil,
2021,2Q2021,China,Cameroon,
2021,2Q2021,China,Chile,
2021,2Q2021,China,"Congo, Dem. Rep.",
2021,2Q2021,China,Cuba,
2021,2Q2021,China,Hong Kong,
2021,2Q2021,China,India,
2021,2Q2021,China,Indonesia,
2021,2Q2021,China,Malaysia,
2021,2Q2021,China,Mexico,
2021,2Q2021,China,Morocco,
2021,2Q2021,China,Myanmar,
2021,2Q2021,China,Papua New Guinea,
2021,2Q2021,China,Philippines,
2021,2Q2021,China,Saudi Arabia,
2021,2Q2021,China,Singapore,
2021,2Q2021,China,Taiwan,
2021,2Q2021,China,Thailand,
2021,2Q2021,China,Togo,
2021,2Q2021,China,Trinidad & Tobago,
2021,2Q2021,China,Turkey,
2021,2Q2021,China,Vietnam,
2021,2Q2021,China with HK ReExports,Angola,
2021,2Q2021,China with HK ReExports,Brazil,
2021,2Q2021,China with HK ReExports,Cameroon,
2021,2Q2021,China with HK ReExports,Chile,
2021,2Q2021,China with HK ReExports,"Congo, Dem. Rep.",
2021,2Q2021,China with HK ReExports,Cuba,
2021,2Q2021,China with HK ReExports,India,
2021,2Q2021,China with HK ReExports,Indonesia,
2021,2Q2021,China with HK ReExports,Malaysia,
2021,2Q2021,China with HK ReExports,Mexico,
2021,2Q2021,China with HK ReExports,Morocco,
2021,2Q2021,China with HK ReExports,Myanmar,
2021,2Q2021,China with HK ReExports,Papua New Guinea,
2021,2Q2021,China with HK ReExports,Philippines,
2021,2Q2021,China with HK ReExports,Saudi Arabia,
2021,2Q2021,China with HK ReExports,Singapore,
2021,2Q2021,China with HK ReExports,Taiwan,
2021,2Q2021,China with HK ReExports,Thailand,
2021,2Q2021,China with HK ReExports,Togo,
2021,2Q2021,China with HK ReExports,Trinidad & Tobago,
2021,2Q2021,China with HK ReExports,Turkey,
